formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
2	C8H8N4O4	[M - H]-	C8H7N4O4-	Carbohydrates	0,670	Histidine alkaloids	0,933	Imidazole alkaloids	0,933	Organoheterocyclic compounds	0,939	Azoles	0,782	Imidazoles	0,642	Substituted imidazoles	0,511	Substituted imidazoles	0,511	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Substituted imidazoles; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223,046	73	1,217	650278135358949625	650277900914116883	662	
6	C22H20N2O4S2	[M - H]-	C22H19N2O4S2-	Alkaloids	0,947	Tyrosine alkaloids	0,238	Isoquinoline alkaloids	0,048	Organoheterocyclic compounds	0,994	Tetrahydroisoquinolines	0,999					Tetrahydroisoquinolines	0,999	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfonyls; Benzene and substituted derivatives; Benzenoids; Tetrahydroisoquinolines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	439,078	73	1,219	650278132141917497	650277983294447668	1839	
2	C6H12O7	[M - H]-	C6H11O7-	Carbohydrates	0,992	Saccharides	0,993	Monosaccharides	0,926	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,911	Monosaccharides	0,874	Hexoses	0,533	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	195,050	73	1,221	650278132997555899	650277893427283284	465	
1	C12H22O11	[M - H]-	C12H21O11-	Carbohydrates	0,988	Saccharides	0,996	Disaccharides	0,989	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,998	Sugar acids and derivatives	0,920	Glucuronic acid derivatives	0,534	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	341,109	73	1,221	650278141176450368	650277958996842969	1520	
1	C4H8N4O4	[M - H]-	C4H7N4O4-	Alkaloids	0,411	Small peptides	0,413	Aminoacids	0,501	Organic acids and derivatives	0,962	Carboxylic acids and derivatives	0,916	Amino acids, peptides, and analogues	0,706	Amino acids and derivatives	0,703	Alpha amino acids and derivatives	0,758	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175,047	74	1,235	650278122532763686	650277889061012310	360	
1	C12H22O11	[M - H]-	C12H21O11-	Carbohydrates	0,995	Saccharides	0,998	Disaccharides	0,993	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,998	Sugar acids and derivatives	0,953	O-glucuronides	0,530	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	341,109	74	1,237	650278140832517377	650277959135255006	1521	
3	C12H22O13P2	[M - H]-	C12H21O13P2-	Carbohydrates	0,998	Saccharides	0,788	Cyclitols	0,601	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Carbohydrates and carbohydrate conjugates	0,985	Monosaccharides	0,971	Hexose phosphates	0,757	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Hexose phosphates; Polyols; Alpha-hydroxy ketones; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	435,044	74	1,240	650278165415336986	650277983164424224	1835	
1	C6H6N4O2	[M - H]-	C6H5N4O2-	Alkaloids	0,864	Histidine alkaloids	0,879	Imidazole alkaloids	0,878	Organoheterocyclic compounds	1,000	Azoles	0,924	Imidazoles	0,559			Imidazoles	0,559	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	165,040	75	1,244	650278144871633384	650277885554573776	280	
2	C10H12N4O5	[M - H]-	C10H11N4O5-	Carbohydrates	1,000	Nucleosides	1,000	Purine nucleosides	1,000	Nucleosides, nucleotides, and analogues	0,993	Purine nucleosides	0,990					Purine nucleosides	0,990	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	267,073	75	1,248	650278147270775619	650277913484447389	948	
1	C12H25O15P	[M - H]-	C12H24O15P-	Carbohydrates	0,996	Saccharides	0,785	Monosaccharides	0,247	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,995	Monosaccharides	0,960	Hexoses	0,834	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	439,084	75	1,252	650278156565354484	650277983336390713	1840	
2	C6H12O6	[M - H]-	C6H11O6-	Carbohydrates	0,999	Saccharides	0,998	Monosaccharides	0,990	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,959	Monosaccharides	0,865	Monosaccharides	0,865	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179,056	76	1,260	650278157865588917	650277889576911762	372	
3	C6H10O8	[M - H]-	C6H9O8-	Carbohydrates	0,996	Saccharides	0,995	Monosaccharides	0,970	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,987	Monosaccharides	0,974	Hexoses	0,570	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Acyloins; Polyols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	209,030	76	1,265	650278158066915554	650277897139242818	568	
1	C5H8O6	[M - H]-	C5H7O6-	Carbohydrates	0,964	Saccharides	0,988	Monosaccharides	0,990	Organic acids and derivatives	0,964	Hydroxy acids and derivatives	0,871	Beta hydroxy acids and derivatives	0,747			Beta hydroxy acids and derivatives	0,747	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; 1,2-diols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	163,025	76	1,272	650278158951913856	650277884988342676	268	
2	C3H9O6P	[M - H]-	C3H8O6P-	Fatty acids	0,917	Glycerophospholipids	0,546	Glycerophosphates	0,178	Lipids and lipid-like molecules	0,614	Glycerophospholipids	0,948	Glycerophosphates	0,897			Glycerophosphates	0,897	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Secondary alcohols; Glycerophosphates; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171,006	77	1,277	650278163536288524	650277887450399379	319	
2	C6H13O9P	[M - H]-	C6H12O9P-	Carbohydrates	0,934	Saccharides	0,880	Monosaccharides	0,890	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,982	Monosaccharides	0,977	Hexoses	0,649	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Organic phosphoric acids and derivatives; Phosphate esters; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Medium-chain fatty acids; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	259,023	77	1,289	650278166388415743	650277912142269924	911	
1	C6H8O7	[M - H]-	C6H7O7-	Fatty acids	0,976	Fatty Acids and Conjugates	0,958	Hydroxy fatty acids	0,941	Organic acids and derivatives	0,996	Hydroxy acids and derivatives	0,967	Beta hydroxy acids and derivatives	0,723			Beta hydroxy acids and derivatives	0,723	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191,019	78	1,293	650278167982251407	650277892798137604	448	
1	H2O4S	[M - H]-	HO4S-	Fatty acids	0,445	Fatty acyls	0,097	Fatty alcohols	0,013	Organic oxygen compounds	1,000	Organic oxoanionic compounds	0,144	Organic peroxomonosulfates	0,689			Organic peroxomonosulfates	0,689	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Sulfuric acid monoesters; Organic peroxomonosulfates; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	96,962	78	1,295	650278170859544021	650277871180692688	18	
2	C6H12O6	[M - H]-	C6H11O6-	Carbohydrates	0,998	Saccharides	0,993	Monosaccharides	0,987	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,941	Monosaccharides	0,835	Monosaccharides	0,835	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179,056	78	1,300	650278173657145022	650277889706935201	375	
2	C7H14O7	[M - H]-	C7H13O7-	Carbohydrates	0,993	Saccharides	0,989	Monosaccharides	0,958	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,866	Monosaccharides	0,642	Monosaccharides	0,642	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	209,066	79	1,310	650278181634711491	650277897227323212	570	
1	C8H8N4O4	[M - H]-	C8H7N4O4-	Amino acids and Peptides	0,795	Small peptides	0,865	Aminoacids	0,916	Organic acids and derivatives	0,991	Carboxylic acids and derivatives	0,988	Amino acids, peptides, and analogues	0,963	Amino acids and derivatives	0,962	Alpha amino acids	0,782	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223,046	79	1,314	650278309607122475	650277900956059928	663	
