formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C7H13F2O7P	[M - H]-	C7H12F2O7P-	Carbohydrates	0.989	Saccharides	0.369	Cyclitols	0.584	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.894	Monosaccharides	0.852	Monosaccharide phosphates	0.513	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl fluorides; Organofluorides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Polyols; Alkyl halides; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	277.030	72	1.208	832570302210418350	832570085352306880	832570085352306879	972	
1	C3H9O6P	[M - H]-	C3H8O6P-	Fatty acids	0.922	Glycerophospholipids	0.515	Glycerophosphates	0.324	Lipids and lipid-like molecules	0.691	Glycerophospholipids	0.975	Glycerophosphates	0.968			Glycerophosphates	0.968	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Secondary alcohols; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	171.006	72	1.208	832570302915061590	832570060949842923	832570060949842922	318	
1	C7H8N2O6	[M - H]-	C7H7N2O6-	Fatty acids	0.550	Fatty Acids and Conjugates	0.493	Dicarboxylic acids	0.321	Organic acids and derivatives	0.919	Carboxylic acids and derivatives	0.918	Dicarboxylic acids and derivatives	0.656			Dicarboxylic acids and derivatives	0.656	Organic compounds; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	215.032	73	1.219	832570303200274385	832570070898733421	832570070898733420	600	
1	C8H8N4O4	[M - H]-	C8H7N4O4-	Amino acids and Peptides	0.557	Small peptides	0.867	Imidazole alkaloids	0.807	Organic acids and derivatives	0.948	Carboxylic acids and derivatives	0.953	Amino acids, peptides, and analogues	0.879	Amino acids and derivatives	0.878	Alpha amino acids and derivatives	0.890	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.046	73	1.221	832570304953493855	832570072232522288	832570072232522287	639	
1	C4H8N4O4	[M - H]-	C4H7N4O4-	Alkaloids	0.589	Small peptides	0.379	Aminoacids	0.480	Organic acids and derivatives	0.944	Carboxylic acids and derivatives	0.942	Amino acids, peptides, and analogues	0.736	Amino acids and derivatives	0.732	Alpha amino acids and derivatives	0.787	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175.047	74	1.238	832570300247483337	832570062489152686	832570062484958381	357	
1	C6H6N4O2	[M - H]-	C6H5N4O2-	Alkaloids	0.873	Histidine alkaloids	0.986	Imidazole alkaloids	0.986	Organic acids and derivatives	0.540	Carboxylic acids and derivatives	0.715					Carboxylic acids and derivatives	0.715	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	165.040	74	1.241	832570308380241340	832570059662191400	832570059662191399	279	
1	C12H22O11	[M - H]-	C12H21O11-	Carbohydrates	0.997	Saccharides	0.999	Disaccharides	0.996	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.998	Sugar acids and derivatives	0.935	Glucuronides	0.594	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Disaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	341.109	75	1.242	832570314487149697	832570108655862400	832570108655862399	1462	
2	C12H22O13P2	[M - H]-	C12H21O13P2-	Carbohydrates	0.999	Saccharides	0.887	Monosaccharides	0.763	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.992	Monosaccharides	0.985	Hexose phosphates	0.715	Organic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Carbonyl compounds; Acyloins; Hexose phosphates; Polyols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Glycerone and derivatives; Glycerone phosphates; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	435.044	75	1.245	832570306421500480	832570122778085486	832570122778085485	1761	
1	C4H8N2O2Si2	[M - H]-	C4H7N2O2Si2-	Alkaloids	0.865	Histidine alkaloids	0.453	Imidazole alkaloids	0.454	Organic oxygen compounds	0.996	Organooxygen compounds	0.857	Carbonyl compounds	0.677			Carbonyl compounds	0.677	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	171.006	75	1.253	832570312918479658	832570060916288486	832570060916288485	317	
1	C12H25O15P	[M - H]-	C12H24O15P-	Carbohydrates	0.999	Saccharides	0.943	Disaccharides	0.304	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.996	Monosaccharides	0.935	Hexoses	0.727	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Glycosyl compounds; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	439.084	76	1.259	832570321617467465	832570122945857671	832570122945857670	1766	
1	C5H8O6	[M - H]-	C5H7O6-	Carbohydrates	0.979	Saccharides	0.993	Monosaccharides	0.994	Organic acids and derivatives	0.967	Hydroxy acids and derivatives	0.759	Beta hydroxy acids and derivatives	0.638			Beta hydroxy acids and derivatives	0.638	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; 1,2-diols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	163.025	76	1.271	832570314264851541	832570059276315372	832570059276315371	267	
1	C6H13O9P	[M - H]-	C6H12O9P-	Carbohydrates	0.901	Saccharides	0.656	Monosaccharides	0.723	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.983	Monosaccharides	0.982	Hexoses	0.810	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Organic phosphoric acids and derivatives; Phosphate esters; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Hexoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Medium-chain fatty acids; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	259.023	77	1.284	832570331193066968	832570081300608719	832570081300608718	874	
1	C12H23NO14	[M - H]-	C12H22NO14-	Carbohydrates	0.985	Saccharides	0.983	Disaccharides	0.980	Lipids and lipid-like molecules	0.759	Fatty Acyls	0.844	Fatty acyl glycosides	0.746	Fatty acyl glycosides of mono- and disaccharides	0.719	Fatty acyl glycosides of mono- and disaccharides	0.719	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Disaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	404.105	77	1.289	832570323009976893	832570121507211214	832570121507211213	1729	
2	C7H9FO3S	[M - H]-	C7H8FO3S-	Fatty acids	0.981	Fatty Acids and Conjugates	0.698	Halogenated fatty acids	0.550	Organic oxygen compounds	1.000	Organooxygen compounds	0.997	Carbonyl compounds	0.980	Ketones	0.621	Ketones	0.621	Organic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191.019	77	1.291	832570311010070867	832570065089621566	832570065089621565	437	
1	C6H12O6	[M - H]-	C6H11O6-	Carbohydrates	0.999	Saccharides	0.995	Monosaccharides	0.988	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.950	Monosaccharides	0.820	Monosaccharides	0.820	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	179.056	78	1.304	832570312926868282	832570062937943284	832570062933748979	371	
1	C9H13N2O9P	[M - H]-	C9H12N2O9P-	Carbohydrates	0.994	Nucleosides	0.658	Monosaccharides	0.509	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.977	Monosaccharides	0.962	Pentose phosphates	0.864	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monocarboxylic acids and derivatives; Carboxylic acids; Pentoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; 1,2-diols; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Vinylogous amides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	323.029	79	1.309	832570321260951584	832570103232626721	832570103228432416	1342	
1	C8H8N4O4	[M - H]-	C8H7N4O4-	Amino acids and Peptides	0.771	Small peptides	0.870	Aminoacids	0.906	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.981	Amino acids and derivatives	0.981	Alpha amino acids	0.642	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	223.046	79	1.313	832570322556991772	832570072417071669	832570072417071668	640	
1	C13H14N4O6	[M - H]-	C13H13N4O6-	Carbohydrates	0.995	Saccharides	0.412	Purine nucleosides	0.410	Organic oxygen compounds	1.000	Organooxygen compounds	0.992	Carbohydrates and carbohydrate conjugates	0.803	Monosaccharides	0.734	Monosaccharides	0.734	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321.083	79	1.317	832570333223110448	832570102922248175	832570102922248174	1332	
1	C5H10O5	[M - H]-	C5H9O5-	Carbohydrates	0.989	Saccharides	0.980	Monosaccharides	0.981	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.625			Carbohydrates and carbohydrate conjugates	0.625	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Short-chain aldehydes; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	149.045	80	1.325	832570329251103566	832570056617126261	832570056612931956	192	
2	C3H8OSi2	[M - H]-	C3H7OSi2-	Fatty acids	0.967	Fatty acyls	0.749	Halogenated fatty acids	0.464	Organohalogen compounds	0.513							Organohalogen compounds	0.513	Organic compounds; Organohalogen compounds; Hydrocarbon derivatives; Chemical entities	115.004	80	1.334	832570332577187497	832570050694768358	832570050694768357	61	
