row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_230403_AnnaBatch4_448_RB4_1_16949.mzML Peak area,neg_230403_AnnaBatch4_449_RB5_1_16970.mzML Peak area,neg_230403_AnnaBatch4_450_RB6_1_16973.mzML Peak area,neg_230403_AnnaBatch4_451_RB7_1_16955.mzML Peak area,neg_230403_AnnaBatch4_452_RB8_1_16967.mzML Peak area,neg_230403_AnnaBatch4_453_RC1_1_16972.mzML Peak area,neg_230403_AnnaBatch4_454_RC2_1_16958.mzML Peak area,neg_230403_AnnaBatch4_455_RC3_1_16976.mzML Peak area,neg_230403_AnnaBatch4_456_RC4_1_16961.mzML Peak area,neg_230403_AnnaBatch4_457_RC5_1_16956.mzML Peak area,neg_230403_AnnaBatch4_458_RC6_1_16950.mzML Peak area,neg_230403_AnnaBatch4_459_RC7_1_16962.mzML Peak area,neg_230403_AnnaBatch4_460_RC8_1_16979.mzML Peak area,neg_230403_AnnaBatch4_461_RD1_1_16952.mzML Peak area,neg_230403_AnnaBatch4_462_RD2_1_16977.mzML Peak area,neg_230403_AnnaBatch4_463_RD3_1_16954.mzML Peak area,neg_230403_AnnaBatch4_464_RD4_1_16963.mzML Peak area,neg_230403_AnnaBatch4_465_RD5_1_16966.mzML Peak area,neg_230403_AnnaBatch4_466_RD6_1_16957.mzML Peak area,neg_230403_AnnaBatch4_467_RD7_1_16951.mzML Peak area,neg_230403_AnnaBatch4_468_RD8_1_16968.mzML Peak area,neg_230403_AnnaBatch4_469_RE1_1_16969.mzML Peak area,neg_230403_AnnaBatch4_470_RE2_1_16971.mzML Peak area,neg_230403_AnnaBatch4_471_RE3_1_16959.mzML Peak area,
112,129.09230796250995,17.94331,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.554405,0,0,0,95.364075,
113,129.09236250613816,18.382742,,,,,,,,,,,0,0,96.29009,107.88379,0,0,0,256.23105,154.27425,253.65594,109.05779,253.5534,118.999916,110.585106,0,0,0,0,0,310.12964,107.46842,152.22641,198.04651,286.36505,
114,129.09238554969562,10.990875,,,,,,,,,,,1584.6842,1055.9758,1618.3999,1856.4502,547.5723,713.0885,377.5291,565.2342,513.46716,850.4484,410.75687,685.02185,407.85635,724.62463,469.86627,633.2037,598.4919,374.50433,429.5242,720.85565,587.8393,489.98242,648.4479,863.0084,
115,129.12885181844933,10.638808,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.04303,0,0,0,0,215.24263,232.87172,0,97.640724,0,
116,130.05117218715606,1.8653619,,,,,,,,,,,0,0,0,0,0,344.41394,287.08356,145.40215,0,0,178.19345,119.22057,311.0915,0,511.63626,0,275.6298,481.28345,296.8987,350.37827,255.74007,441.93924,382.0845,0,
117,130.051205574097,1.46024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,224.57341,0,0,0,0,418.61267,180.41708,0,176.11911,264.33008,0,0,
118,130.0876753979655,1.9539118,,,,,,,,,,,2472.5437,2313.0256,1941.4266,1994.0378,1809.5187,3051.585,6233.966,3215.4216,1814.2963,2140.0134,1754.9429,3044.1743,1158.6599,7222.8696,4283.943,7321.67,2761.422,1266.5077,4695.3633,3375.1445,1560.5471,1593.6748,2055.4167,1697.5046,
119,130.08770817145466,5.7179832,,,,,,,,,,,0,0,0,0,6628.782,69978.07,0,0,4935.026,26337.963,0,0,5237.1245,7416.24,13510.168,9701.069,30194.39,20428.523,18182.053,30643.605,9518.187,18023.092,32980.285,27665.102,
120,130.0876471400493,6.3071537,,,,,,,,,,,0,0,0,0,0,0,1493.8843,1386.6194,0,0,0,0,748.8521,0,1035.7432,0,0,0,0,0,0,0,0,0,
121,130.08772759071115,5.509304,,,,,,,,,,,0,0,0,0,0,0,4265.9297,10053.39,0,0,6255.6304,10678.516,0,0,0,0,0,0,0,0,0,0,0,0,
122,130.0877828226624,6.4589043,,,,,,,,,,,0,0,0,0,0,2565.8518,1149.416,1384.5974,0,1354.2937,615.76337,0,708.28375,0,972.95685,1297.4382,0,0,0,0,0,0,0,0,
123,130.88950876007087,1.1616153,,,,,,,,,,,40276.777,42691.805,43959.26,41255.152,1851.6038,42304.85,25100.879,13872.879,0,40976.945,18085.49,2234.5452,14415.6455,44168.375,33119.29,17469.627,6937.365,9070.445,1586.3148,5223.859,4608.6123,11230.255,17430.277,13816.277,
124,130.88959167613535,1.7750727,,,,,,,,,,,0,0,0,3926.8333,0,4885.7144,442.33862,754.733,0,4246.254,0,1095.1514,172.38701,5053.2466,593.3203,974.57184,964.4354,0,0,1013.8482,0,0,340.67346,906.1996,
125,131.03549498735399,2.8006155,,,,,,,,,,,631.36176,860.4723,1430.3644,1691.415,102.69481,898.9503,707.8408,287.6455,0,893.1602,810.53705,101.42832,516.2748,1493.0415,320.93155,608.80585,310.36325,457.76688,147.53633,0,434.47546,579.53375,702.54767,603.8856,
126,131.0355455557286,3.703689,,,,,,,,,,,558.6537,531.0586,622.7802,1115.8123,0,915.1728,555.0035,417.46976,0,706.2874,482.11066,0,203.74104,602.81104,325.92316,323.26016,73.110146,487.74875,0,206.6599,271.2804,355.35333,403.42886,407.80402,
127,131.03569274403463,4.519867,,,,,,,,,,,0,0,0,0,0,104.2679,85.57243,0,0,123.3827,0,0,0,0,161.7084,151.96695,128.93513,0,0,0,0,93.07474,0,166.47696,
128,131.03575376259218,1.8449118,,,,,,,,,,,407.46558,646.0672,631.92584,803.74786,0,468.1061,525.2176,249.24846,0,465.71613,1151.0371,0,377.94772,590.542,441.50363,347.23883,196.25504,385.18774,312.15585,243.01826,513.7515,486.68835,432.60855,307.14078,
129,131.07157002849374,7.7665615,,,,,,,,,,,0,0,0,0,208.00385,116.41272,0,0,0,104.07294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,131.07158859197762,5.311341,,,,,,,,,,,226.39906,247.64764,384.75754,328.03186,0,0,147.07242,253.68283,0,145.53185,114.5364,0,0,214.64836,0,102.13351,92.43841,0,0,93.47213,75.43841,0,0,114.425354,
131,131.071643112916,4.9996257,,,,,,,,,,,571.3217,893.2097,1033.4844,1073.9274,79.46526,371.48428,350.80646,188.91342,0,444.72897,327.6269,125.07097,140.30809,510.7467,0,172.48753,156.33601,115.50722,111.214645,166.16096,199.58276,222.41815,261.8131,245.44359,
132,131.07181137406653,6.710032,,,,,,,,,,,1414.9923,2283.62,2001.6449,2917.9724,532.38556,15221.347,2043.5433,1892.7832,550.62946,19847.047,3304.2107,1155.7391,688.8193,1552.5314,602.5155,844.5535,380.9288,339.55136,459.99225,399.49588,258.06506,338.7298,450.27786,451.11737,
133,131.0718312884514,6.908607,,,,,,,,,,,2812.7073,4089.1724,3788.424,5179.167,0,1521.6392,988.82214,485.82013,0,0,871.3483,0,377.13278,1446.7378,214.9872,667.0743,323.50906,0,0,156.36551,0,183.89722,200.86014,232.5964,
134,131.07188848093918,6.2257867,,,,,,,,,,,179.7635,212.12535,214.38048,229.57986,0,0,0,0,0,0,105.85238,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,132.88650073894468,1.7721759,,,,,,,,,,,0,0,0,1669.6182,0,2026.7646,0,269.3824,0,1856.2113,0,369.87634,0,1996.8806,103.60392,276.92917,318.13242,0,0,251.45262,0,0,0,309.25613,
136,133.01457196527184,1.3263134,,,,,,,,,,,0,0,0,0,427.98813,6082.0425,4163.2954,3744.3877,511.91016,5100.2603,3122.566,2071.9868,5501.5884,3568.93,55467.418,9487.971,2636.3235,5533.9614,4457.3833,6542.7725,8210.764,9265.201,6650.252,16759.568,
137,133.01465115692056,1.8718199,,,,,,,,,,,0,0,0,0,210.55872,1238.677,514.715,595.8299,100.2474,1109.7711,0,451.1702,749.9543,970.5955,0,2211.6199,562.9425,0,1162.5525,752.8155,0,1376.3511,1348.4128,3853.3037,
138,133.0296307898084,6.331054,,,,,,,,,,,94.4374,121.39641,121.33841,146.29324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,133.0505737796782,1.8600042,,,,,,,,,,,0,265.32895,252.92683,0,0,395.83298,422.12268,154.7273,0,1198.9062,896.12573,0,0,212.75214,0,0,0,0,0,0,0,0,0,0,
140,133.0661903844706,8.506255,,,,,,,,,,,0,281.08865,282.90207,374.8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,133.06663965900384,9.322625,,,,,,,,,,,170.07451,0,0,330.05545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,134.04738594463856,2.389173,,,,,,,,,,,116.090996,0,0,103.13257,216.61826,0,394.3105,190.9015,143.55785,0,214.87614,329.77237,120.11848,71.188545,0,114.78701,121.7778,0,308.6297,117.85608,159.72412,156.57745,77.255974,153.10992,
143,134.06121343303158,4.6914463,,,,,,,,,,,0,0,0,0,0,305.4156,334.73715,118.13788,0,181.11632,110.81729,0,0,0,90.04657,0,0,0,0,0,0,0,107.73463,113.47524,
144,134.9759689230057,9.776288,,,,,,,,,,,311.80453,264.56348,355.48505,235.61903,273.60065,747.6559,343.78143,314.82718,324.21567,542.0134,517.13,709.24615,267.3527,453.19122,622.616,451.90857,592.6707,345.0406,299.76346,532.1008,174.7179,246.1676,379.02475,419.0356,
145,134.97599743673607,10.922465,,,,,,,,,,,1160.7935,937.2473,1223.1589,853.1425,866.3383,2252.1006,1112.7267,1193.0806,1110.4591,1639.6438,1168.6467,2094.2373,874.1008,1435.1123,1653.9615,1411.4034,1809.6149,984.2585,979.4251,1758.6041,567.6132,805.2873,1229.4658,1284.8369,
146,135.04526777613677,7.37865,,,,,,,,,,,194.77151,148.35327,155.16173,0,0,279.4113,189.79642,136.45477,0,722.44476,437.20526,352.06476,0,146.70395,0,0,122.33648,81.44718,0,0,0,0,0,0,
147,135.0453056468742,6.549776,,,,,,,,,,,135.91862,178.22939,354.6436,0,0,0,83.96507,0,0,137.18214,0,0,0,0,0,90.42353,0,95.75204,0,0,0,0,102.02867,215.628,
148,135.04531551325783,9.492592,,,,,,,,,,,431.49118,374.5653,377.83286,623.1487,266.61798,207.78772,102.39688,0,119.02309,183.96365,117.52543,158.36786,0,240.37737,84.87433,217.3325,192.07841,130.35176,170.25397,168.93687,0,0,0,187.83025,
149,135.04531625924298,8.347141,,,,,,,,,,,231.80428,268.75293,192.13367,414.8407,0,227.17139,0,93.948524,0,0,0,0,0,137.85863,0,0,0,186.25104,0,103.79773,108.329384,147.51762,166.05733,197.40051,
150,135.04533813314268,7.6244936,,,,,,,,,,,159.47925,242.2372,145.9986,242.98497,0,147.17928,0,107.60792,0,101.78316,0,0,0,0,0,77.04141,0,0,0,0,0,0,0,0,
151,135.04537057652345,7.18637,,,,,,,,,,,325.45148,517.0669,424.4275,614.6579,0,272.83038,0,156.84573,0,280.92535,174.24875,0,155.11179,317.80545,150.45633,273.72528,99.85445,232.7084,0,0,115.641754,162.1884,238.9671,210.2483,
152,135.04540011722517,7.0262747,,,,,,,,,,,0,0,180.62354,228.73332,0,323.32138,135.80699,213.34506,0,230.55936,155.8063,0,0,0,124.97876,109.443565,0,340.1001,0,212.02318,192.54285,376.16187,362.22134,390.81888,
153,136.01684934138083,7.2654986,,,,,,,,,,,1944.8485,1987.2168,1665.7822,3338.2612,194.47952,301.03598,114.069756,85.53416,0,149.87006,0,0,0,480.8314,0,310.71024,289.11093,0,246.38034,137.54915,0,0,0,161.36832,
154,136.99133758120198,7.2503667,,,,,,,,,,,0,0,0,0,0,222.52516,0,0,0,0,0,0,0,0,0,0,90.702675,0,0,0,0,0,0,0,
155,136.99208189635195,5.208743,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,111.82746,0,0,0,196.8917,0,0,0,167.9979,0,206.64055,167.67082,0,0,
156,137.00775013345208,5.887592,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.8662,0,0,572.994,0,0,0,0,
157,137.02442490172038,5.1306753,,,,,,,,,,,0,221.42548,0,339.1799,0,139.6038,126.17038,0,0,0,0,0,0,0,0,0,0,429.5996,0,0,136.92029,193.13962,0,320.5445,
158,137.02442899422402,7.407447,,,,,,,,,,,0,87.19862,80.484215,0,0,429.8002,279.6694,198.76689,175.31174,1749.0613,1092.127,700.3276,0,0,81.87318,0,0,0,0,0,0,0,0,0,
159,137.0245809822453,7.75263,,,,,,,,,,,1143.871,1485.2357,1122.0222,1614.67,233.15985,594.59283,584.0373,335.8788,177.60008,588.9483,392.59903,264.1611,250.59102,735.378,229.82349,441.3051,510.67673,352.64474,242.78693,409.25693,292.08798,375.80728,318.1539,391.97412,
160,137.0246570436396,5.6774745,,,,,,,,,,,606.86444,892.2092,896.836,980.4514,278.84375,3271.3245,1369.5082,1305.9288,0,2775.6782,1156.5527,845.9568,624.89087,1596.6299,1246.8042,1472.8401,1749.4744,1775.8784,1972.5985,2214.4697,836.942,1150.406,2149.8464,2205.7507,
161,137.02475778860534,6.3599,,,,,,,,,,,318.53986,465.8664,380.40332,521.11896,0,0,120.674675,0,0,0,0,0,0,157.54497,0,0,0,0,304.3173,336.95734,0,0,0,0,
162,137.02475437031381,4.298238,,,,,,,,,,,0,0,0,0,0,234.93698,0,0,0,0,294.06284,122.81635,0,0,0,0,0,0,0,0,421.2835,0,0,0,
163,137.02501272167711,2.8963902,,,,,,,,,,,0,0,0,0,0,628.97296,150.07912,258.7219,0,977.113,420.70764,185.61229,330.06464,383.14062,495.25388,380.60736,138.62943,379.4977,244.02309,0,357.2031,401.915,290.78427,432.58597,
164,137.0973788528473,8.614449,,,,,,,,,,,8275.111,9727.943,9027.517,9244.427,5500.2812,6837.6523,4437.4136,6665.662,5820.805,6866.0376,3949.1963,7961.2773,4945.0156,8051.1406,5032.8247,7474.205,8279.091,4530.6533,5694.9746,7444.4136,4719.288,5612.5073,6060.0825,7956.805,
165,138.02003078218664,8.694059,,,,,,,,,,,0,0,0,218.57596,0,0,0,144.28769,0,87.98197,0,0,0,224.95355,0,0,0,0,0,0,0,0,0,393.6238,
166,138.02032638394604,5.1368666,,,,,,,,,,,0,151.95425,0,205.71144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,138.0318093578731,1.3399832,,,,,,,,,,,0,0,0,0,0,854.1256,0,912.5204,0,530.4078,0,664.0939,0,266.8613,0,711.3747,791.51556,0,0,771.9741,0,0,1428.2428,848.18933,
168,138.03208892462266,1.5450733,,,,,,,,,,,0,0,0,0,391.25754,0,541.02527,0,145.04259,0,566.47864,0,495.99542,0,803.4931,0,0,1336.5049,748.89246,0,580.0357,703.0562,0,0,
169,138.0321454918725,2.1321929,,,,,,,,,,,0,0,0,0,490.32733,1020.9947,600.8494,983.035,259.33395,678.74664,637.0452,630.86035,562.7646,368.48984,1003.2288,834.2819,861.181,1527.3798,905.9853,825.91284,742.3028,860.1015,1660.4207,923.77075,
170,138.0561252401898,5.673589,,,,,,,,,,,542.36646,619.27155,681.6945,777.6901,0,692.67365,818.5242,494.02844,0,623.0847,266.01675,207.0896,0,497.6539,299.93814,271.83228,0,282.66852,0,150.4567,0,0,202.49937,255.66718,
171,139.0039477860309,1.843987,,,,,,,,,,,0,0,0,0,0,577.14886,487.73166,350.27188,0,823.75073,350.27686,244.8513,1023.9373,769.0651,1060.577,983.2652,2130.108,2533.8525,1624.7441,2630.164,1985.4243,1584.4355,3270.7656,1738.8989,
172,139.00400696750253,1.2878233,,,,,,,,,,,0,0,0,0,327.68698,595.34,657.1551,526.9185,350.5706,857.79517,569.6603,510.90295,1566.8584,1061.3657,1279.4694,1345.5891,2865.4238,4182.2876,3163.9146,4718.9272,3522.8618,2373.5828,4450.8257,2589.5571,
173,139.04032660622934,5.0636835,,,,,,,,,,,220.67935,314.33905,272.84674,407.71906,0,0,0,0,0,0,0,0,0,162.04266,0,0,0,0,0,0,0,0,0,0,
174,139.04039085629907,4.33425,,,,,,,,,,,0,182.6431,177.53119,366.63647,0,0,0,0,0,0,0,0,0,82.19792,0,0,0,0,0,0,0,0,0,0,
175,139.11279713436107,9.3915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,542.1791,0,0,0,0,0,0,0,0,0,0,384.3046,0,0,0,
176,139.1130252367193,11.159455,,,,,,,,,,,2502.0972,3311.9097,1652.7983,3095.9338,1139.7286,3762.6074,1163.9158,1443.5743,527.4008,3284.2366,1256.9269,1114.759,748.4004,1725.0933,889.0681,3772.992,1852.9648,1302.744,2017.8624,2259.198,566.0412,799.8799,1429.4347,1058.4271,
177,139.11307454001425,8.962336,,,,,,,,,,,116.296776,135.73117,118.38466,146.13647,0,113.273964,123.7435,0,0,157.78778,522.7648,0,0,0,0,107.13841,0,0,0,0,0,0,0,0,
178,139.11375011865465,11.9896,,,,,,,,,,,0,0,0,90.02969,0,0,0,0,0,0,0,0,0,0,0,71.747185,0,0,0,0,0,0,0,0,
179,140.0358647920153,3.7315872,,,,,,,,,,,156.88062,497.2875,549.72107,652.2609,0,705.39886,274.63327,319.57953,0,488.3576,201.39943,0,159.36691,594.1174,266.0909,221.41049,0,187.92368,0,0,0,158.17105,139.33775,135.69983,
180,140.03659831027497,3.5505445,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.15013,0,0,0,0,0,0,97.39464,74.34794,
181,141.05495681577418,18.761198,,,,,,,,,,,172.3008,0,0,104.79457,0,88.886635,0,108.725334,0,89.11865,0,0,0,117.00995,0,101.41692,135.12428,0,0,0,0,0,0,95.40611,
182,141.05622440563457,6.0921855,,,,,,,,,,,103.708206,132.25159,133.47102,197.18707,0,163.58353,0,0,0,148.23827,0,0,0,135.67729,0,0,0,0,0,0,0,126.99441,0,0,
183,141.05635308594617,5.132533,,,,,,,,,,,0,106.925446,0,186.1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,141.0660985983015,1.7412584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,412.68274,0,0,0,0,0,0,0,0,0,0,0,468.8039,0,
185,141.06640489503974,1.4612017,,,,,,,,,,,0,0,0,0,237.27493,0,359.56305,0,0,0,0,0,242.11058,0,0,452.63983,180.2832,229.37619,138.4933,0,448.2365,751.21576,0,208.60442,
186,141.06653616111808,1.6228389,,,,,,,,,,,207.94798,0,0,422.44843,334.0489,469.58917,0,716.1973,0,0,0,464.49924,182.01329,492.08185,433.27722,0,0,248.11385,134.6388,490.5869,0,0,0,0,
187,141.09199054865434,6.848573,,,,,,,,,,,152.87985,150.37383,184.57825,205.20004,0,104.9538,0,0,0,0,0,0,0,119.45227,0,0,0,0,0,0,0,0,73.78358,0,
188,141.09224621631625,8.259421,,,,,,,,,,,218.626,0,0,413.09506,0,301.59744,121.55831,175.76724,0,191.55733,116.760086,0,0,312.50662,0,138.99504,0,130.86636,0,104.59698,0,0,115.7602,193.99991,
189,141.12855887406488,12.54538,,,,,,,,,,,107.93248,165.27864,135.84062,175.58008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,141.86847394904203,1.52305,,,,,,,,,,,335.144,203.46443,217.11525,297.43826,0,289.7413,228.74074,183.21799,0,335.73624,0,207.69272,192.68388,327.4187,0,162.58969,272.05142,162.28276,0,200.64748,0,0,0,151.33737,
191,142.05115103852134,1.5691382,,,,,,,,,,,0,0,0,0,0,0,146.64073,0,0,0,0,0,387.26056,0,562.2596,0,0,843.5102,358.09738,0,358.9134,616.20123,0,0,
192,142.05118857051983,1.9346044,,,,,,,,,,,0,0,0,0,273.64682,1393.626,791.6052,514.0968,0,1266.1274,539.81775,301.18817,1251.0912,913.6781,1904.3109,977.8782,1429.1283,2795.11,1830.063,1187.139,1427.9763,2035.0717,2338.1965,1215.5574,
193,142.05127068254276,1.3381127,,,,,,,,,,,0,0,0,0,97.06531,1036.3735,230.11566,429.1417,0,702.1836,103.64936,196.78534,0,388.25415,0,676.7414,854.18646,0,0,806.3752,0,0,1569.157,587.6717,
194,142.1239098781736,6.7739534,,,,,,,,,,,291.34784,213.1629,238.55307,301.60263,0,0,0,0,0,217.23193,0,0,0,240.01498,0,0,0,0,0,316.63123,0,199.72682,0,157.1311,
195,143.03550058391866,2.0866795,,,,,,,,,,,215.43964,221.85947,0,473.17245,0,452.08685,575.33234,377.88272,0,615.47107,604.4546,0,339.43045,520.3366,264.77014,342.1039,198.06409,453.04892,0,168.92232,410.8643,483.2997,423.65942,494.99472,
196,143.0714210316961,7.074678,,,,,,,,,,,381.2016,252.86217,379.522,341.75998,0,214.38463,101.25715,193.3637,0,214.05374,0,71.113235,0,183.7009,0,121.06315,159.35481,121.57991,0,85.5671,102.467445,0,89.63413,173.71431,
197,143.07140377989063,6.2535706,,,,,,,,,,,443.25226,391.92984,0,525.1028,0,233.00284,220.38994,212.26573,0,243.17477,108.2372,0,130.57724,279.8322,169.10634,241.75847,160.73029,0,0,126.680824,0,130.63051,136.79037,177.36449,
198,143.07144131911897,5.227452,,,,,,,,,,,202.92542,100.77846,133.48218,189.99919,0,230.2447,195.1737,0,0,0,0,186.29054,0,239.14633,0,0,89.28285,0,0,197.73056,179.10236,137.87735,0,0,
199,143.0714583187818,6.0627875,,,,,,,,,,,409.37164,623.56146,674.14014,713.9634,0,324.75525,307.96625,162.12265,0,0,231.61267,106.75694,144.12968,325.8384,132.7422,169.6697,137.16881,141.12279,131.19107,208.19345,210.54909,256.10043,182.93277,262.83694,
200,143.0714723325015,6.521347,,,,,,,,,,,917.96783,1247.5396,1713.0635,1536.8179,204.72774,349.42596,263.69556,204.86838,0,358.21313,0,331.1474,287.14264,587.8209,247.61572,287.0771,327.34537,197.19295,258.2507,173.24548,396.56625,288.2148,232.80925,425.53113,
201,143.07149308171483,7.233395,,,,,,,,,,,280.20282,355.91095,327.28506,487.88696,0,301.07578,304.2518,0,0,140.76605,96.44273,85.87151,0,196.58301,0,82.87176,75.16499,0,118.835976,114.390816,120.6907,211.60706,0,132.90189,
202,143.07164273001942,7.4626126,,,,,,,,,,,229.57275,260.26752,226.62639,325.4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,143.10790057699865,12.096646,,,,,,,,,,,6626.5513,5334.7114,8154.79,6330.0005,922.39056,1125.1548,429.5783,623.7533,436.20755,854.0121,479.5904,450.82,436.57617,790.1905,694.2287,899.07007,676.2697,621.0777,500.77213,557.2004,409.3079,417.626,693.7774,788.30084,
204,143.10794918726376,13.516279,,,,,,,,,,,0,0,0,740.6935,0,0,0,0,0,574.7341,0,835.4939,0,0,0,0,0,0,861.2836,0,0,0,0,0,
205,143.10795674544724,12.6879425,,,,,,,,,,,12359.983,8968.979,10150.317,13364.488,5166.04,7023.413,2953.6375,2943.9663,3325.226,5616.05,3235.2046,4313.5396,2938.508,5586.816,3449.0818,4954.9346,4498.3486,3644.1938,3850.3474,4514.1763,2969.8374,3548.6768,4371.184,5652.778,
206,144.0450864470915,5.3756266,,,,,,,,,,,0,101.65127,96.33362,133.70578,0,292.6159,497.16953,164.54128,0,151.41597,0,103.55334,0,152.3476,0,149.2045,0,0,0,0,104.616425,0,130.41365,116.549706,
207,144.04550257535976,2.288287,,,,,,,,,,,0,0,0,0,0,0,168.14873,180.85046,0,143.88782,171.18558,167.44254,244.10208,200.76083,486.7008,234.36166,229.17657,190.5108,164.53287,303.0812,157.8223,177.075,242.5543,172.3787,
208,144.0456083694931,8.094416,,,,,,,,,,,260.62064,340.33548,332.6838,416.74948,0,406.3212,231.19846,160.38342,0,477.52216,175.7591,134.48628,152.45325,684.46075,792.20496,655.8405,214.56346,0,227.9493,316.9391,208.88948,0,230.14046,163.31099,
209,144.06632171317025,2.45141,,,,,,,,,,,74.16492,0,0,0,0,288.58707,208.13385,163.54028,176.41345,274.2541,112.743095,150.55957,126.37524,237.05786,236.34875,166.16298,166.26717,146.64622,132.61148,242.85019,169.22949,216.14487,203.96068,139.64143,
210,144.0663850879882,3.3015473,,,,,,,,,,,0,0,0,0,0,268.8161,175.6792,152.01215,0,78.1658,0,0,0,0,0,0,0,93.606705,0,0,0,0,119.265564,0,
211,144.86976374386606,1.1553417,,,,,,,,,,,7567.1733,7123.637,7594.321,6212.1045,0,0,0,0,0,0,0,0,0,462.51135,100.621796,0,0,0,0,0,0,0,0,0,
212,144.9619566917634,10.130417,,,,,,,,,,,478.4678,454.87015,483.81226,433.90866,0,371.9838,213.6687,186.39224,0,252.41222,159.1771,154.48145,0,0,0,0,0,127.81068,0,0,87.03692,155.0726,147.30794,124.55453,
213,145.0145791388615,2.2602916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,133.05238,0,0,0,176.60133,0,0,0,0,0,0,0,0,0,
214,145.01490103371907,1.3183056,,,,,,,,,,,0,0,0,0,0,493.68338,385.91074,332.92917,0,1104.7947,760.42377,280.81802,172.6425,0,1606.1439,347.06644,0,289.71112,0,182.9211,288.76355,308.66605,331.36334,436.15997,
215,145.04973230467334,2.48284,,,,,,,,,,,0,0,0,0,93.53013,601.31793,577.0198,788.10846,0,0,748.2186,0,399.07465,1872.8392,612.2423,0,0,230.81314,0,0,0,274.5893,0,0,
216,145.05054627288064,5.774983,,,,,,,,,,,261.299,214.06322,352.14032,445.97287,0,418.24545,0,189.31223,0,316.02206,0,93.99576,143.47444,270.56085,211.01178,0,102.511696,174.26167,0,157.55887,148.79613,229.08952,244.8644,253.89272,
217,145.05059302893204,2.2659357,,,,,,,,,,,764.96924,1551.4105,1332.5361,1889.4474,0,1237.1771,731.97864,0,0,1559.407,674.9276,0,422.12875,0,0,0,331.41107,482.80228,0,0,326.60745,332.59067,0,614.8892,
218,145.05064448299157,5.110766,,,,,,,,,,,323.8259,278.68335,293.68765,423.03796,0,0,319.18256,289.61145,0,315.61407,186.72128,98.640656,103.34434,291.35825,178.07236,170.71307,111.546005,204.16434,0,0,161.94019,283.63843,280.51938,244.74844,
219,145.05078152953598,4.882015,,,,,,,,,,,1265.6846,1336.5664,2149.691,2560.6226,238.18816,2119.2146,1278.2444,944.78345,243.73233,2035.5543,1481.5123,684.3368,785.686,2438.083,591.995,882.28577,742.4744,802.0627,252.53067,607.7259,744.6959,1294.8451,1074.5668,1304.7064,
220,145.08685496208784,6.838289,,,,,,,,,,,175.77345,206.2755,281.02518,304.56305,0,0,88.13164,0,0,0,0,0,0,160.32278,0,74.59624,0,0,0,0,0,0,75.91616,73.314,
221,145.08686181354642,7.5047636,,,,,,,,,,,77.03949,0,0,71.89815,0,124.88002,0,199.54407,0,259.10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
222,145.08686897564272,8.150769,,,,,,,,,,,174.97409,301.69577,297.51764,408.85672,0,535.9459,127.74017,114.03832,0,789.7558,206.01378,77.51241,0,148.94449,0,78.455505,87.30031,0,0,0,98.66905,0,0,0,
223,145.08704043679964,6.2033334,,,,,,,,,,,1652.1301,1981.2407,2483.9507,2925.212,106.314545,704.41693,908.82654,491.82013,101.11388,1027.3464,860.5255,416.43112,362.6874,1260.5264,301.23764,305.5296,395.47858,395.28027,84.7848,206.72842,177.15288,460.02063,410.40244,528.6618,
224,145.0870401056882,6.3960147,,,,,,,,,,,1524.8772,1714.8682,2475.3708,2673.7048,132.62755,350.93448,311.29727,267.85028,0,515.77124,261.04788,89.35476,232.07007,1084.5824,158.51437,243.96387,335.4914,302.3956,109.77918,160.7068,163.86699,393.35046,229.7954,391.4126,
225,145.0871024831027,8.395133,,,,,,,,,,,4111.462,6515.4224,5814.4653,8145.9287,262.06778,1910.9458,1953.8003,883.33527,164.2272,1539.398,1222.158,317.68167,742.22577,2359.981,414.63593,1147.2886,713.2282,410.59824,424.12985,398.62723,557.57666,562.338,626.0068,621.5385,
