formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
4	C17H20N4O6S2	[M - H]-	C17H19N4O6S2-	Amino acids and Peptides	0,992	Oligopeptides	0,069	Cephalosporins	0,022	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,911	Amino acids, peptides, and analogues	0,601	Amino acids and derivatives	0,590	Alpha amino acids and derivatives	0,557	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiazoles; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Azoles; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	439,076	76	1,261	694879279704515647	694877445694741414	2868	
1	C9H12ClN5O2	[M - H]-	C9H11ClN5O2-	Alkaloids	0,670	Histidine alkaloids	0,350	Imidazole alkaloids	0,343	Organic nitrogen compounds	1,000	Organonitrogen compounds	0,999	Guanidines	0,687	Nitroguanidines	0,606	Nitroguanidines	0,606	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Guanidines; Aryl chlorides; Organochlorides; Nitramines; Aryl halides; Carboximidamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities	256,059	76	1,270	694879247190268222	694877386026564853	1308	
1	C7H12N4O6S	[M - H]-	C7H11N4O6S-	Alkaloids	0,591	Guanidine alkaloids	0,114	Saxitoxins	0,060	Organic acids and derivatives	0,992	Organic sulfuric acids and derivatives	0,926					Organic sulfuric acids and derivatives	0,926	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	279,039	76	1,271	694879265838145764	694877392808755516	1527	
1	C7H12O6	[M - H]-	C7H11O6-	Carbohydrates	0,926	Saccharides	0,596	Cyclitols	0,580	Organic oxygen compounds	0,999	Organooxygen compounds	0,999	Alcohols and polyols	0,964	Cyclic alcohols and derivatives	0,815	Cyclitols and derivatives	0,832	Organic compounds; Alcohols and polyols; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Polyols; Cyclitols and derivatives; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	191,056	77	1,278	694879267297763728	694877364614639642	652	
1	C6H15NO10P4	[M - H]-	C6H14NO10P4-	Fatty acids	0,296	Small peptides	0,049	Aminoacids	0,064	Organic acids and derivatives	0,997	Organic phosphoric acids and derivatives	0,976	Organic phosphoramides	0,537			Organic phosphoramides	0,537	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monocarboxylic acids and derivatives; Organic phosphoramides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383,957	77	1,279	694879263116042129	694877433984243230	2587	
1	C6H11NO8P2	[M - H]-	C6H10NO8P2-	Amino acids and Peptides	0,848	Small peptides	0,628	Aminoacids	0,753	Organic acids and derivatives	0,996	Organic phosphoric acids and derivatives	0,951	Phosphate esters	0,907			Phosphate esters	0,907	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285,989	77	1,279	694879249262254737	694877394624889448	1587	
1	C12H18N2O4S2	[M - H]-	C12H17N2O4S2-	Amino acids and Peptides	0,908	Small peptides	0,025	Aminoacids	0,008	Organosulfur compounds	0,963	Sulfonyls	0,514					Sulfonyls	0,514	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	317,064	77	1,284	694879264537911395	694877410282228248	1976	
1	C24H30N8O12	[M - H]-	C24H29N8O12-	Carbohydrates	0,905	Nucleosides	0,875	Purine nucleosides	0,950	Nucleosides, nucleotides, and analogues	0,736	Purine nucleosides	0,654					Purine nucleosides	0,654	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Diazines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Imidolactams; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	621,187	77	1,288	694879293713492858	694877463969326228	3321	
2	C23H36O20	[M - H]-	C23H35O20-	Carbohydrates	0,995	Saccharides	0,999	Polysaccharides	0,394	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	1,000	Oligosaccharides	0,921	Oligosaccharides	0,921	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Oligosaccharides; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Carboxylic acids; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	631,172	77	1,289	694879355973746164	694877464539751647	3336	
1	C8H8N4O3	[M - H]-	C8H7N4O3-	Alkaloids	0,951	Pseudoalkaloids (transamidation)	0,701	Purine alkaloids	0,884	Organoheterocyclic compounds	1,000	Azoles	0,545					Azoles	0,545	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	207,051	77	1,290	694879275556348725	694877370457305999	829	
2	C4H5ClN4O3S	[M - H]-	C4H4ClN4O3S-	Alkaloids	0,659	Histidine alkaloids	0,500	Imidazole alkaloids	0,496	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Guanidines	0,535	Nitroguanidines	0,705	Nitroguanidines	0,705	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Guanidines; Azoles; Aryl chlorides; Organic nitro compounds; Organochlorides; Nitramines; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities	222,970	78	1,295	694879290601319016	694877375326893733	987	
1	C4H4Cl2OS	[M - H]-	C4H3Cl2OS-	Fatty acids	0,850	Fatty acyls	0,667	Oxygenated hydrocarbons	0,639	Organosulfur compounds	0,923	Sulfenyl compounds	0,592					Sulfenyl compounds	0,592	Organic compounds; Organosulfur compounds; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Organochlorides; Sulfenyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	168,930	78	1,299	694879287254264027	694877356049869664	410	
1	C16H25N3O5S2	[M - H]-	C16H24N3O5S2-	Amino acids and Peptides	0,314	Aminosugars and aminoglycosides	0,134	Aminoglycosides	0,119	Organic acids and derivatives	0,993	Carboxylic acids and derivatives	0,939	Amino acids, peptides, and analogues	0,889	Amino acids and derivatives	0,889	Alpha amino acid amides	0,629	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Polyols; Alpha amino acid amides; Amines; Tertiary amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	402,118	78	1,300	694879305767923113	694877438065301622	2707	
1	C8H10N4O3	[M - H]-	C8H9N4O3-	Alkaloids	0,791	Histidine alkaloids	0,933	Imidazole alkaloids	0,933	Organic 1,3-dipolar compounds	0,826	Allyl-type 1,3-dipolar organic compounds	0,851	Organic nitro compounds	0,830	C-nitro compounds	0,793	Nitroaromatic compounds	0,681	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	209,066	78	1,301	694879288919402930	694877370797044688	842	
1	C25H42O22	[M - H]-	C25H41O22-	Carbohydrates	0,995	Saccharides	0,999	Polysaccharides	0,831	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	1,000	Oligosaccharides	0,994	Oligosaccharides	0,994	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Oligosaccharides; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	693,208	78	1,301	694879337862740027	694877466720790082	3407	
3	C10H18O9	[M - H]-	C10H17O9-	Carbohydrates	0,902	Saccharides	0,959	Monosaccharides	0,932	Organic acids and derivatives	0,935	Hydroxy acids and derivatives	0,563	Beta hydroxy acids and derivatives	0,559			Beta hydroxy acids and derivatives	0,559	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Sugar acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	281,088	78	1,305	694879297278651441	694877393383375259	1546	
1	C20H34O18	[M - H]-	C20H33O18-	Carbohydrates	0,999	Saccharides	1,000	Polysaccharides	0,921	Organic oxygen compounds	0,999	Organooxygen compounds	0,999	Carbohydrates and carbohydrate conjugates	1,000	Oligosaccharides	0,998	Oligosaccharides	0,998	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	561,166	79	1,312	694879357177511979	694877461045895915	3236	
1	C7H8N4O	[M - H]-	C7H7N4O-	Alkaloids	0,968	Histidine alkaloids	0,621	Purine alkaloids	0,634	Organoheterocyclic compounds	1,000	Diazines	0,775	Pyrimidines and pyrimidine derivatives	0,692	Pyrimidones	0,696	Pyrimidones	0,696	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Diazines; Substituted imidazoles; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	163,061	79	1,313	694879310104833782	694877354829327030	376	
3	C13H23NO5S2	[M - H]-	C13H22NO5S2-	Amino acids and Peptides	0,949	Amino acid glycosides	0,051	Aminoacids	0,019	Organic acids and derivatives	0,948	Carboxylic acids and derivatives	0,578					Carboxylic acids and derivatives	0,578	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	336,093	79	1,315	694879315335131391	694877417894891213	2217	
14	C11H14N4O7S2	[M - CH3 - H]-	C10H10N4O7S2-	Amino acids and Peptides	0,959	β-lactams	0,050	Cephalosporins	0,063	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,819	Amino acids, peptides, and analogues	0,588	Amino acids and derivatives	0,577	Alpha amino acids and derivatives	0,528	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Organosulfonic acids; Secondary alcohols; Carbonyl compounds; Polyols; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	362,001	79	1,320	694879334415021900	694877427587928878	2439	
1	C7H8O7	[M - H]-	C7H7O7-	Shikimates and Phenylpropanoids	0,796	Phenolic acids (C6-C1)	0,943	Shikimic acids and derivatives	0,770	Organic oxygen compounds	1,000	Organooxygen compounds	0,999	Alcohols and polyols	0,944	Secondary alcohols	0,883	Secondary alcohols	0,883	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	203,020	79	1,324	694879329704818023	694877369597473529	799	
4	C8H10OS2	[M - H]-	C8H9OS2-	Shikimates and Phenylpropanoids	0,949	Fatty acyls	0,051	Oxygenated hydrocarbons	0,109	Benzenoids	0,923	Benzene and substituted derivatives	0,881	Phenoxy compounds	0,703			Phenoxy compounds	0,703	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	185,010	80	1,329	694879337334257635	694877361682820701	563	
1	C9H12N2O6	[M - H]-	C9H11N2O6-	Amino acids and Peptides	0,894	Small peptides	0,774	Aminoacids	0,689	Organic acids and derivatives	0,983	Carboxylic acids and derivatives	0,968	Amino acids, peptides, and analogues	0,853	Amino acids and derivatives	0,853	Alpha amino acids and derivatives	0,945	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	243,061	80	1,330	694879347333479649	694877383023442659	1202	
